Value	Std.Error	t-value	p-value	term	phylum	n	lambda	AIC
484.119603899355	95.5631681124298	5.06596436118348	1.17050402639462e-06	frac_ilvwygerkp	Micrarchaeota	157	0.615895016406021	989.759176278699
4.55663585547452	10.407169742161	0.437836219487697	0.662130661276322	ratio_charged_polar	Micrarchaeota	157	0.615895016406021	989.759176278699
0.465536773865053	0.203431468253942	2.28842065517576	0.0235003552276249	trna_gc	Micrarchaeota	157	0.615895016406021	989.759176278699
-209.174243662386	26.4763834397006	-7.90040845792917	3.11741898463295e-14	(Intercept)	Nanobdellota	381	0.797258491844061	2276.98673283465
-2.23012913617471e-06	8.0647960819358e-07	-2.76526413503491	0.00596879964598907	genome_size	Nanobdellota	381	0.797258491844061	2276.98673283465
0.0410736373235636	0.0695804009987536	0.590304694051696	0.555341942345788	gc_content	Nanobdellota	381	0.797258491844061	2276.98673283465
390.011872218422	49.7281829577091	7.84287398053744	4.62616850610452e-14	frac_ilvwygerkp	Nanobdellota	381	0.797258491844061	2276.98673283465
0.67613968846401	4.94854823943987	0.136633949139908	0.891393463476382	ratio_charged_polar	Nanobdellota	381	0.797258491844061	2276.98673283465
0.560225664806928	0.121530251719548	4.6097630580059	5.53610368043581e-06	trna_gc	Nanobdellota	381	0.797258491844061	2276.98673283465
-192.705088657142	26.2998496865355	-7.32723156040695	1.13240852399177e-12	(Intercept)	Thermoplasmatota	446	0.936828856953505	2357.96088486405
1.24551689385541e-08	5.86188377740064e-07	0.0212477241302064	0.983057676457429	genome_size	Thermoplasmatota	446	0.936828856953505	2357.96088486405
-0.192572116362229	0.0507672177628332	-3.79323754281472	0.000169484380181298	gc_content	Thermoplasmatota	446	0.936828856953505	2357.96088486405
327.474315196286	46.9708586347297	6.97186137777254	1.15107627220217e-11	frac_ilvwygerkp	Thermoplasmatota	446	0.936828856953505	2357.96088486405
18.8112237030525	3.93914181411562	4.77546242068359	2.44580136019738e-06	ratio_charged_polar	Thermoplasmatota	446	0.936828856953505	2357.96088486405
0.514081144621131	0.234993022967866	2.18764428887503	0.0292209892633247	trna_gc	Thermoplasmatota	446	0.936828856953505	2357.96088486405
-258.875201430555	23.9768433377073	-10.7968842180085	2.85069519942158e-25	(Intercept)	Thermoproteota	718	0.933221285836337	4015.90714818706
5.51446912271759e-07	3.79277073289902e-07	1.45394212069934	0.146402995499869	genome_size	Thermoproteota	718	0.933221285836337	4015.90714818706
-0.13240573169368	0.0574729936104481	-2.30379041313084	0.0215215479529713	gc_content	Thermoproteota	718	0.933221285836337	4015.90714818706
419.531881394764	44.7491053078738	9.37520154891108	8.985441696269e-20	frac_ilvwygerkp	Thermoproteota	718	0.933221285836337	4015.90714818706
9.25183606193064	4.17987883891991	2.21342206759307	0.0271848457222776	ratio_charged_polar	Thermoproteota	718	0.933221285836337	4015.90714818706
0.867392460920253	0.179220742735969	4.83979949909097	1.59453985691072e-06	trna_gc	Thermoproteota	718	0.933221285836337	4015.90714818706
